protein_idx,gene_id,gene_symbol
11944,246721,POLR2J2
11945,136991,ASZ1
11946,755,C21orf2
11947,4750,NEK1
11948,6121,RPE65
11949,9227,LRAT
11950,343035,RD3
11951,55803,ADAP2
11952,9266,CYTH2
11953,9265,CYTH3
11954,401474,SAMD12
11955,4294,MAP3K10
11956,399726,CASC10
11957,245806,VGLL2
11958,29949,IL19
11959,54884,RETSAT
11960,100287171,WASH1
11961,338376,IFNE
11962,51635,DHRS7
11963,56832,IFNK
11964,282617,IFNL3
11965,282616,IFNL2
11966,50604,IL20
11967,56255,TMX4
11968,81831,NETO2
11969,53342,IL17D
11970,374882,TMEM205
11971,3467,IFNW1
11972,84243,ZDHHC18
11973,9236,CCPG1
11974,3447,IFNA13
11975,9993,DGCR2
11976,245802,MS4A6E
11977,341116,MS4A10
11978,51338,MS4A4A
11979,83661,MS4A8
11980,90799,CEP95
11981,83882,TSPAN10
11982,7472,WNT2
11983,23786,BCL2L13
11984,2252,FGF7
11985,123722,FSD2
11986,554235,ASPDH
11987,10124,ARL4A
11988,84552,PARD6G
11989,58538,MPP4
11990,389813,C9orf172
11991,10687,PNMA2
11992,50848,F11R
11993,140856,SCP2D1
11994,90673,PPP1R3E
11995,5509,PPP1R3D
11996,5506,PPP1R3A
11997,5507,PPP1R3C
11998,89801,PPP1R3F
11999,2998,GYS2
12000,5260,PHKG1
12001,2997,GYS1
12002,9508,ADAMTS3
12003,10417,SPON2
12004,1301,COL11A1
12005,9719,ADAMTSL2
12006,92949,ADAMTSL1
12007,85301,COL27A1
12008,5199,CFP
12009,11174,ADAMTS6
12010,170691,ADAMTS17
12011,171019,ADAMTS19
12012,11173,ADAMTS7
12013,9509,ADAMTS2
12014,157869,SBSPON
12015,81792,ADAMTS12
12016,81794,ADAMTS10
12017,145173,B3GLCT
12018,55901,THSD1
12019,221981,THSD7A
12020,170689,ADAMTS15
12021,80070,ADAMTS20
12022,140766,ADAMTS14
12023,1289,COL5A1
12024,50509,COL5A3
12025,590,BCHE
12026,4885,NPTX2
12027,2515,ADAM2
12028,84223,IQCG
12029,79781,IQCA1
12030,5172,SLC26A4
12031,5077,PAX3
12032,51531,TRMO
12033,23520,ANP32C
12034,55363,HEMGN
12035,55351,STK32B
12036,140851,NA
12037,9502,XAGE2
12038,116113,FOXP4
12039,9503,NA
12040,26040,SETBP1
12041,22918,CD93
12042,9501,RPH3AL
12043,22930,RAB3GAP1
12044,25837,RAB26
12045,5874,RAB27B
12046,64066,MMP27
12047,57448,BIRC6
12048,728113,ANXA8L1
12049,8406,SRPX
12050,89978,DPH6
12051,5890,RAD51B
12052,27286,SRPX2
12053,57414,RHBDD2
12054,7993,UBXN8
12055,117196,MRGPRX4
12056,219855,SLC37A2
12057,91373,UAP1L1
12058,7360,UGP2
12059,6675,UAP1
12060,80763,SPX
12061,121260,SLC15A4
12062,219854,TMEM218
12063,344387,CDKL4
12064,3577,CXCR1
12065,3576,CXCL8
12066,117195,MRGPRX3
12067,117194,MRGPRX2
12068,63932,CXorf56
12069,283638,CEP170B
12070,79684,MSANTD2
12071,8284,KDM5D
12072,5192,PEX10
12073,7586,ZKSCAN1
12074,133022,TRAM1L1
12075,64111,NPVF
12076,9479,MAPK8IP1
12077,55612,FERMT1
12078,56899,ANKS1B
12079,10288,LILRB2
12080,1796,DOK1
12081,8875,VNN2
12082,6404,SELPLG
12083,967,CD63
12084,83700,JAM3
12085,128346,C1orf162
12086,1520,CTSS
12087,59274,MESDC1
12088,11082,ESM1
12089,6503,SLA
12090,241,ALOX5AP
12091,10870,HCST
12092,3909,LAMA3
12093,5657,PRTN3
12094,3682,ITGAE
12095,7922,SLC39A7
12096,58494,JAM2
12097,5175,PECAM1
12098,284217,LAMA1
12099,441631,TSPAN11
12100,26019,UPF2
12101,8515,ITGA10
12102,6002,RGS12
12103,26548,ITGB1BP2
12104,7422,VEGFA
12105,977,CD151
12106,4811,NID1
12107,4179,CD46
12108,1101,CHAD
12109,23428,SLC7A8
12110,25923,ATL3
12111,1293,COL6A3
12112,9744,ACAP1
12113,4856,NOV
12114,148418,SAMD13
12115,135154,SDHAF4
12116,57001,SDHAF3
12117,115560,ZNF501
12118,148266,ZNF569
12119,284390,ZNF763
12120,23361,ZNF629
12121,7015,TERT
12122,51710,ZNF44
12123,90668,LRRC16B
12124,201191,SAMD14
12125,55607,PPP1R9A
12126,54805,CNNM2
12127,3934,LCN2
12128,131873,COL6A6
12129,6318,SERPINB4
12130,22798,LAMB4
12131,10319,LAMC3
12132,5655,KLK10
12133,6699,SPRR1B
12134,3908,LAMA2
12135,1298,COL9A2
12136,1299,COL9A3
12137,1291,COL6A1
12138,3915,LAMC1
12139,3911,LAMA5
12140,50489,CD207
12141,2323,FLT3LG
12142,916,CD3E
12143,911,CD1C
12144,912,CD1D
12145,4340,MOG
12146,64581,CLEC7A
12147,4065,LY75
12148,1638,DCT
12149,6368,CCL23
12150,2015,ADGRE1
12151,6351,CCL4
12152,2213,FCGR2B
12153,170482,CLEC4C
12154,6556,SLC11A1
12155,945,CD33
12156,57326,PBXIP1
12157,121278,TPH2
12158,10214,SSX3
12159,9678,PHF14
12160,5053,PAH
12161,2644,GCHFR
12162,6887,TAL2
12163,6758,SSX5
12164,8745,ADAM23
12165,27349,MCAT
12166,3910,LAMA4
12167,1285,COL4A3
12168,6461,SHB
12169,25960,ADGRA2
12170,10085,EDIL3
12171,924,CD7
12172,199,AIF1
12173,1088,CEACAM8
12174,2266,FGG
12175,4025,LPO
12176,2307,FOXS1
12177,54893,MTMR10
12178,84883,AIFM2
12179,8288,EPX
12180,149708,WFDC5
12181,8073,PTP4A2
12182,6890,TAP1
12183,26048,ZNF500
12184,161436,EML5
12185,122060,SLAIN1
12186,222584,FAM83B
12187,317754,POTED
12188,100287399,POTEB2
12189,388468,POTEC
12190,341208,HEPHL1
12191,81285,OR51E2
12192,83852,SETDB2
12193,55530,SVOP
12194,79400,NOX5
12195,50507,NOX4
12196,6407,SEMG2
12197,50506,DUOX2
12198,53905,DUOX1
12199,57171,DOLPP1
12200,149628,PYHIN1
12201,144811,LACC1
12202,649330,HNRNPCL3
12203,64924,SLC30A5
12204,29986,SLC39A2
12205,124936,CYB5D2
12206,29985,SLC39A3
12207,340204,CLPSL1
12208,55334,SLC39A9
12209,4520,MTF1
12210,8748,ADAM20
12211,130576,LYPD6B
12212,22917,ZP1
12213,81543,LRRC3
12214,387263,C6orf120
12215,49,ACR
12216,57168,ASPHD2
12217,84519,ACRBP
12218,6677,SPAM1
12219,7783,ZP2
12220,204474,PDILT
12221,5454,POU3F2
12222,54585,LZTFL1
12223,55023,PHIP
12224,55137,FIGN
12225,84138,SLC7A6OS
12226,6827,SUPT4H1
12227,23190,UBXN4
12228,51506,UFC1
12229,90853,SPOCD1
12230,80267,EDEM3
12231,63979,FIGNL1
12232,6683,SPAST
12233,1745,DLX1
12234,254065,BRWD3
12235,1750,DLX6
12236,11253,MAN1B1
12237,64927,TTC23
12238,26045,LRRTM2
12239,10695,CNPY3
12240,55151,TMEM38B
12241,245812,CNPY4
12242,1603,DAD1
12243,64921,CASD1
12244,8910,SGCE
12245,64922,LRRC19
12246,26046,LTN1
12247,200424,TET3
12248,8707,B3GALT2
12249,51744,CD244
12250,135946,OR6B1
12251,619189,SERINC4
12252,149840,C20orf196
12253,135941,OR2A14
12254,284618,RUSC1-AS1
12255,135948,OR2F2
12256,3773,KCNJ16
12257,3766,KCNJ10
12258,152002,XXYLT1
12259,83468,GLT8D2
12260,317703,VN1R4
12261,120863,DEPDC4
12262,91664,ZNF845
12263,391112,OR6Y1
12264,149699,GTSF1L
12265,84691,FAM71F1
12266,221400,TDRD6
12267,50613,UBQLN3
12268,130560,SPATA3
12269,51232,CRIM1
12270,55769,ZNF83
12271,7566,ZNF18
12272,79724,ZNF768
12273,1630,DCC
12274,55552,ZNF823
12275,1134,CHRNA1
12276,285464,CRIPAK
12277,285590,SH3PXD2B
12278,10859,LILRB1
12279,55892,MYNN
12280,147686,ZNF418
12281,10472,ZBTB18
12282,9423,NTN1
12283,9923,ZBTB40
12284,4150,MAZ
12285,940,CD28
12286,29066,ZC3H7A
12287,1826,DSCAM
12288,3985,LIMK2
12289,3537,NA
12290,391114,OR6K3
12291,7077,TIMP2
12292,406,ARNTL
12293,28983,TMPRSS11E
12294,7030,TFE3
12295,56938,ARNTL2
12296,5327,PLAT
12297,5228,PGF
12298,60436,TGIF2
12299,7050,TGIF1
12300,53353,LRP1B
12301,4868,NPHS1
12302,3727,JUND
12303,4524,MTHFR
12304,1361,CPB2
12305,57148,RALGAPB
12306,55668,GPATCH2L
12307,84955,NUDCD1
12308,26958,COPG2
12309,113220,KIF12
12310,475,ATOX1
12311,9842,PLEKHM1
12312,84966,IGSF21
12313,27111,SDCBP2
12314,11244,ZHX1
12315,220032,GDPD4
12316,121506,ERP27
12317,54857,GDPD2
12318,100462977,MTRNR2L1
12319,64843,ISL2
12320,128989,TANGO2
12321,339390,CLEC4G
12322,54495,TMX3
12323,81605,URM1
12324,10549,PRDX4
12325,10954,PDIA5
12326,6415,SEPW1
12327,259307,IL4I1
12328,84842,HPDL
12329,255022,CALHM1
12330,138065,RNF183
12331,25900,IFFO1
12332,1215,CMA1
12333,1359,CPA3
12334,51156,SERPINA10
12335,9547,CXCL14
12336,84366,PRAC1
12337,641455,POTEM
12338,60468,BACH2
12339,4097,MAFG
12340,639,PRDM1
12341,7289,TULP3
12342,23764,MAFF
12343,5205,ATP8B1
12344,162699,TCEB3C
12345,22936,ELL2
12346,100506888,TCEB3CL2
12347,80237,ELL3
12348,5828,PEX2
12349,728929,TCEB3CL
12350,23379,ICE1
12351,26610,ELP4
12352,79778,MICALL2
12353,4133,MAP2
12354,79774,GRTP1
12355,2173,FABP7
12356,338917,VSX2
12357,8502,PKP4
12358,63973,NEUROG2
12359,80318,GKAP1
12360,54978,SLC35F6
12361,9670,IPO13
12362,729540,RGPD6
12363,729857,RGPD2
12364,196528,ARID2
12365,91754,NEK9
12366,91181,NUP210L
12367,51501,C11orf73
12368,79833,GEMIN6
12369,10073,SNUPN
12370,79760,GEMIN7
12371,29107,NXT1
12372,195828,ZNF367
12373,3048,HBG2
12374,3047,HBG1
12375,29128,UHRF1
12376,4285,MIPEP
12377,115752,DIS3L
12378,116442,RAB39B
12379,79763,ISOC2
12380,138639,PTPDC1
12381,80122,MAP3K19
12382,23329,TBC1D30
12383,166614,DCLK2
12384,154288,KHDC3L
12385,8573,CASK
12386,6620,SNCB
12387,85443,DCLK3
12388,204851,HIPK1
12389,9087,TMSB4Y
12390,7544,ZFY
12391,6650,CAPN15
12392,90249,UNC5A
12393,239,ALOX12
12394,9543,IGDCC3
12395,6586,SLIT3
12396,6585,SLIT1
12397,8633,UNC5C
12398,4917,NTN3
12399,57722,IGDCC4
12400,126147,NTN5
12401,4756,NEO1
12402,137970,UNC5D
12403,84229,DRC7
12404,441151,TMEM151B
12405,201176,ARHGAP27
12406,256472,TMEM151A
12407,54996,MARC2
12408,83719,YPEL3
12409,2760,GM2A
12410,91050,CCDC149
12411,10424,PGRMC2
12412,84948,TIGD5
12413,388403,YPEL2
12414,80258,EFHC2
12415,29799,YPEL1
12416,219539,YPEL4
12417,3141,HLCS
12418,29887,SNX10
12419,84695,LOXL3
12420,81786,TRIM7
12421,401548,SNX30
12422,29916,SNX11
12423,29934,SNX12
12424,7270,TTF1
12425,11101,ATE1
12426,64089,SNX16
12427,54993,ZSCAN2
12428,10164,CHST4
12429,89944,GLB1L2
12430,25825,BACE2
12431,285829,NA
12432,10439,OLFM1
12433,64901,RANBP17
12434,4066,LYL1
12435,30012,TLX3
12436,3195,TLX1
12437,286205,SCAI
12438,129807,NEU4
12439,728489,DNLZ
12440,391004,PRAMEF17
12441,343071,PRAMEF10
12442,2342,FNTB
12443,51086,TNNI3K
12444,64397,ZNF106
12445,120775,OR2D3
12446,474338,NA
12447,6608,SMO
12448,8864,PER2
12449,79365,BHLHE41
12450,128611,ZNF831
12451,80117,ARL14
12452,23550,PSD4
12453,120534,ARL14EP
12454,120776,OR2D2
12455,646960,PRSS56
12456,55364,IMPACT
12457,10732,TCFL5
12458,57578,UNC79
12459,26503,SLC17A5
12460,6354,CCL7
12461,83459,NA
12462,10385,BTN2A2
12463,84910,TMEM87B
12464,84750,FUT10
12465,2583,B4GALNT1
12466,55591,VEZT
12467,3764,KCNJ8
12468,6443,SGCB
12469,26507,CNNM1
12470,728577,CNTNAP3B
12471,79971,WLS
12472,64806,IL25
12473,27190,IL17B
12474,132014,IL17RE
12475,285525,YIPF7
12476,83451,ABHD11
12477,51027,BOLA1
12478,65999,LRRC61
12479,92749,DRC1
12480,23366,KIAA0895
12481,132321,C4orf33
12482,127018,LYPLAL1
12483,55857,KIZ
12484,9168,TMSB10
12485,83447,SLC25A31
12486,402,ARL2
12487,23078,VWA8
12488,23075,SWAP70
12489,29995,LMCD1
12490,26097,CHTOP
12491,84886,C1orf198
12492,201255,LRRC45
12493,10550,ARL6IP5
12494,114926,SMIM19
12495,256471,MFSD8
12496,93487,MAPK1IP1L
12497,1819,DRG2
12498,55862,ECHDC1
12499,8895,CPNE3
12500,59338,PLEKHA1
12501,4507,MTAP
12502,27010,TPK1
12503,79178,THTPA
12504,653509,SFTPA1
12505,23158,TBC1D9
12506,374407,DNAJB13
12507,728395,TSPY4
12508,283471,TMPRSS12
12509,4675,NAP1L3
12510,4674,NAP1L2
12511,79147,FKRP
12512,9372,ZFYVE9
12513,9927,MFN2
12514,9213,XPR1
12515,2523,FUT1
12516,51146,A4GNT
12517,84075,FSCB
12518,401565,FAM166A
12519,374768,SPEM1
12520,9988,DMTF1
12521,127795,C1orf87
12522,146547,PRSS36
12523,64800,EFCAB6
12524,203238,CCDC171
12525,158219,TTC39B
12526,286343,LURAP1L
12527,342666,NA
12528,92105,INTS4
12529,4681,NBL1
12530,84281,C2orf88
12531,10184,LHFPL2
12532,94121,SYTL4
12533,347736,NME9
12534,10186,LHFP
12535,57820,CCNB1IP1
12536,8091,HMGA2
12537,51691,LSM8
12538,26147,PHF19
12539,390245,KDM4E
12540,5253,PHF2
12541,7957,EPM2A
12542,4599,MX1
12543,116985,ARAP1
12544,144132,DNHD1
12545,56990,CDC42SE2
12546,828,CAPS
12547,27436,EML4
12548,6903,TBCC
12549,7705,ZNF146
12550,5272,SERPINB9
12551,400954,EML6
12552,10301,NA
12553,51398,WDR83OS
12554,6103,RPGR
12555,64499,TPSB2
12556,2009,EML1
12557,7976,FZD3
12558,2700,GJA3
12559,8029,CUBN
12560,8325,FZD8
12561,8324,FZD7
12562,8321,FZD1
12563,8323,FZD6
12564,4040,LRP6
12565,80326,WNT10A
12566,6424,SFRP4
12567,166336,PRICKLE2
12568,6422,SFRP1
12569,6423,SFRP2
12570,115908,CTHRC1
12571,474168,NA
12572,6425,SFRP5
12573,7484,WNT9B
12574,7481,WNT11
12575,7480,WNT10B
12576,7483,WNT9A
12577,7478,WNT8A
12578,7479,WNT8B
12579,7473,WNT3
12580,7476,WNT7A
12581,7477,WNT7B
12582,51384,WNT16
12583,201973,PRIMPOL
12584,8031,NCOA4
12585,79862,ZNF669
12586,84654,SPZ1
12587,80310,PDGFD
12588,5456,POU3F4
12589,51473,DCDC2
12590,55308,DDX19A
12591,56000,NXF3
12592,164781,DAW1
12593,11157,LSM6
12594,29118,DDX25
12595,55421,NCBP3
12596,728343,NXF2B
12597,29789,OLA1
12598,84665,MYPN
12599,29890,RBM15B
12600,8672,EIF4G3
12601,4058,LTK
12602,4068,SH2D1A
12603,558,AXL
12604,255426,RASGEF1C
12605,55846,ITFG2
12606,260425,MAGI3
12607,4916,NTRK3
12608,83639,TEX101
12609,146852,ODF4
12610,219938,SPATA19
12611,54742,LY6K
12612,150280,HORMAD2
12613,651746,ANKRD33B
12614,728340,GTF2H2C
12615,727751,NA
12616,3957,LGALS2
12617,196394,AMN1
12618,10626,TRIM16
12619,390259,BSX
12620,4900,NRGN
12621,254427,PROSER2
12622,1396,CRIP1
12623,441531,PGAM4
12624,161497,STRC
12625,1160,CKMT2
12626,1549,CYP2A7
12627,7572,ZNF24
12628,245973,ATP6V1C2
12629,114299,PALM2
12630,51557,LGSN
12631,59342,SCPEP1
12632,57592,ZNF687
12633,55239,OGFOD1
12634,51015,ISOC1
12635,56911,MAP3K7CL
12636,26000,TBC1D10B
12637,25946,ZNF385A
12638,56605,ERO1B
12639,54566,EPB41L4B
12640,92312,MEX3A
12641,23070,CMTR1
12642,55783,CMTR2
12643,2662,GDF10
12644,1671,DEFA6
12645,390928,ACP7
12646,339965,CCDC158
12647,11026,LILRA3
12648,10143,CLEC3A
12649,79827,CLMP
12650,55867,SLC22A11
12651,51126,NAA20
12652,400961,PAIP2B
12653,5723,PSPH
12654,1676,DFFA
12655,10208,USPL1
12656,1186,CLCN7
12657,79974,CPED1
12658,284293,HMSD
12659,23604,DAPK2
12660,3652,IPP
12661,11098,PRSS23
12662,84181,CHD6
12663,374383,NCR3LG1
12664,84889,SLC7A3
12665,57508,INTS2
12666,151888,BTLA
12667,30000,TNPO2
12668,55848,PLGRKT
12669,10827,FAM114A2
12670,84929,FIBCD1
12671,9627,SNCAIP
12672,90338,ZNF160
12673,219409,GSX1
12674,64114,TMBIM1
12675,4194,MDM4
12676,170825,GSX2
12677,1535,CYBA
12678,3232,HOXD3
12679,55544,RBM38
12680,3217,HOXB7
12681,3218,HOXB8
12682,283953,TMEM114
12683,3201,HOXA4
12684,8993,PGLYRP1
12685,51390,AIG1
12686,26519,TIMM10
12687,2637,GBX2
12688,2636,GBX1
12689,3110,MNX1
12690,3203,HOXA6
12691,3231,HOXD1
12692,3234,HOXD8
12693,3224,HOXC8
12694,3223,HOXC6
12695,3222,HOXC5
12696,55536,CDCA7L
12697,923,CD6
12698,64222,TOR3A
12699,128869,PIGU
12700,159195,USP54
12701,55511,SAGE1
12702,100287362,PRSS46
12703,8733,GPAA1
12704,90737,PAGE5
12705,445571,CBWD3
12706,11194,ABCB8
12707,3820,KLRB1
12708,51626,DYNC2LI1
12709,57198,ATP8B2
12710,64420,SUSD1
12711,653519,GPR89A
12712,51439,FAM8A1
12713,55244,SLC47A1
12714,9248,GPR50
12715,25829,TMEM184B
12716,5002,SLC22A18
12717,57691,KIAA1586
12718,64215,DNAJC1
12719,10548,TM9SF1
12720,79675,FASTKD1
12721,115704,EVI5L
12722,10560,SLC19A2
12723,25890,ABI3BP
12724,25896,INTS7
12725,79034,C7orf26
12726,8577,TMEFF1
12727,55174,INTS10
12728,26173,INTS1
12729,90586,NA
12730,653604,HIST2H3D
12731,333932,HIST2H3A
12732,79442,LRRC2
12733,55222,LRRC20
12734,10330,CNPY2
12735,10608,MXD4
12736,80704,SLC19A3
12737,285237,C3orf38
12738,90736,FAM104B
12739,388610,TRNP1
12740,388611,CD164L2
12741,221079,ARL5B
12742,25875,LETMD1
12743,83874,TBC1D10A
12744,11021,RAB35
12745,79770,TXNDC15
12746,1200,TPP1
12747,144193,AMDHD1
12748,725,C4BPB
12749,136895,C7orf31
12750,8036,SHOC2
12751,5504,PPP1R2
12752,55914,ERBIN
12753,84919,PPP1R15B
12754,57223,PPP4R3B
12755,23228,PLCL2
12756,57718,PPP4R4
12757,80255,SLC35F5
12758,9604,RNF14
12759,54039,PCBP3
12760,8045,RASSF7
12761,140290,TCP10L
12762,5453,POU3F1
12763,23157,SEPT6
12764,716,C1S
12765,64168,NECAB1
12766,26750,RPS6KC1
12767,200014,CC2D1B
12768,84071,ARMC2
12769,55156,ARMC1
12770,5631,PRPS1
12771,2694,GIF
12772,81693,AMN
12773,11179,ZNF277
12774,64866,CDCP1
12775,9925,ZBTB5
12776,5171,NA
12777,126402,CCDC105
12778,148268,ZNF570
12779,247,ALOX15B
12780,113612,CYP2U1
12781,147949,ZNF583
12782,2677,GGCX
12783,91947,ARRDC4
12784,27106,ARRDC2
12785,7275,TUB
12786,645432,ARRDC5
12787,84879,MFSD2A
12788,203100,HTRA4
12789,7022,TFAP2C
12790,51290,ERGIC2
12791,7290,HIRA
12792,153339,TMEM167A
12793,63877,FAM204A
12794,51196,PLCE1
12795,9651,PLCH2
12796,257068,PLCXD2
12797,84812,PLCD4
12798,89869,PLCZ1
12799,23236,PLCB1
12800,23007,PLCH1
12801,9595,CYTIP
12802,6645,SNTB2
12803,283635,FAM177A1
12804,55240,STEAP3
12805,147685,C19orf18
12806,85395,FAM207A
12807,28962,OSTM1
12808,157680,VPS13B
12809,51566,ARMCX3
12810,79712,GTDC1
12811,387856,CCDC184
12812,64081,PBLD
12813,58528,RRAGD
12814,51321,AMZ2
12815,3754,KCNF1
12816,1406,CRX
12817,59271,EVA1C
12818,135458,HUS1B
12819,89778,SERPINB11
12820,51365,PLA1A
12821,6358,CCL14
12822,729264,TP53TG3D
12823,55554,KLK15
12824,171586,ABHD3
12825,375010,NA
12826,7584,ZNF35
12827,54491,FAM105A
12828,168400,DDX53
12829,8501,SLC43A1
12830,200205,IBA57
12831,55654,TMEM127
12832,55510,DDX43
12833,641977,NA
12834,10047,CST8
12835,1389,CREBL2
12836,127281,FAM213B
12837,9536,PTGES
12838,64084,CLSTN2
12839,127829,ARL8A
12840,10584,COLEC10
12841,150365,MEI1
12842,56154,TEX15
12843,27136,MORC1
12844,23074,UHRF1BP1L
12845,51297,BPIFA1
12846,54918,CMTM6
12847,57003,CCDC47
12848,441933,OR13G1
12849,391195,OR2T33
12850,338751,OR52L1
12851,3557,IL1RN
12852,8909,ENDOU
12853,7739,ZNF185
12854,56300,IL36G
12855,11219,TREX2
12856,8941,CDK5R2
12857,200315,APOBEC3A
12858,118932,ANKRD22
12859,1992,SERPINB1
12860,6278,S100A7
12861,494551,WEE2
12862,57016,AKR1B10
12863,1890,TYMP
12864,338324,S100A7A
12865,55287,TMEM40
12866,54869,EPS8L1
12867,145873,MESP2
12868,10578,GNLY
12869,2895,GRID2
12870,2894,GRID1
12871,389058,SP5
12872,2018,EMX2
12873,2016,EMX1
12874,23676,SMPX
12875,79148,MMP28
12876,7079,TIMP4
12877,10893,MMP24
12878,4325,MMP16
12879,4326,MMP17
12880,55855,NA
12881,442361,OR2A2
12882,100288413,ERVMER34-1
12883,143678,C11orf94
12884,158431,ZNF782
12885,3205,HOXA9
12886,4297,KMT2A
12887,10169,SERF2
12888,2638,GC
12889,6671,SP4
12890,732272,NA
12891,2863,GPR39
12892,79656,BEND5
12893,4760,NEUROD1
12894,55323,LARP6
12895,85345,NA
12896,57576,KIF17
12897,6305,SBF1
12898,6094,ROM1
12899,2901,GRIK5
12900,286077,FAM83H
12901,25764,HYPK
12902,258010,SVIP
12903,91300,R3HDM4
12904,84923,FAM104A
12905,9921,RNF10
12906,79609,VCPKMT
12907,4293,MAP3K9
12908,286257,C9orf142
12909,5176,SERPINF1
12910,23362,PSD3
12911,54859,ELP6
12912,126074,SWSAP1
12913,64374,SIL1
12914,64761,PARP12
12915,51195,RAPGEFL1
12916,7767,ZNF224
12917,51596,CUTA
12918,571,BACH1
12919,10551,AGR2
12920,4438,MSH4
12921,726,CAPN5
12922,441155,LOC441155
12923,127262,TPRG1L
12924,91419,ATP23
12925,79840,NHEJ1
12926,8857,FCGBP
12927,125150,ZSWIM7
12928,80304,C2orf44
12929,54768,HYDIN
12930,205860,TRIML2
12931,23383,MAU2
12932,148932,MOB3C
12933,4796,TONSL
12934,10061,ABCF2
12935,339287,MSL1
12936,148281,SYT6
12937,50964,SOST
12938,54680,ZNHIT6
12939,84330,ZNF414
12940,275,AMT
12941,10541,ANP32B
12942,7546,ZIC2
12943,126119,JOSD2
12944,57396,CLK4
12945,3225,HOXC9
12946,29068,ZBTB44
12947,64780,MICAL1
12948,80820,EEPD1
12949,10897,YIF1A
12950,84898,PLXDC2
12951,55824,PAG1
12952,6263,RYR3
12953,92737,DNER
12954,113878,DTX2
12955,23621,BACE1
12956,27255,CNTN6
12957,57488,ESYT2
12958,56146,PCDHA2
12959,23220,DTX4
12960,54103,GSAP
12961,11031,RAB31
12962,10942,PRSS21
12963,84662,GLIS2
12964,54619,CCNJ
12965,25794,FSCN2
12966,55632,G2E3
12967,5470,PPEF2
12968,8507,ENC1
12969,25782,RAB3GAP2
12970,114818,KLHL29
12971,9895,TECPR2
12972,267004,PGBD3
12973,5502,PPP1R1A
12974,55680,RUFY2
12975,79802,HHIPL2
12976,100996464,NA
12977,10974,ADIRF
12978,155465,AGR3
12979,8412,BCAR3
12980,5118,PCOLCE
12981,8076,MFAP5
12982,7092,TLL1
12983,7093,TLL2
12984,205564,SENP5
12985,84171,LOXL4
12986,4440,MSI1
12987,79070,KDELC1
12988,4016,LOXL1
12989,9695,EDEM1
12990,81563,C1orf21
12991,55332,DRAM1
12992,9902,MRC2
12993,53,ACP2
12994,83483,PLVAP
12995,27348,TOR1B
12996,158038,LINGO2
12997,7813,EVI5
12998,339324,ZNF260
12999,10520,ZNF211
13000,7733,ZNF180
13001,23255,MTCL1
13002,148103,ZNF599
13003,84960,CCDC183
13004,56850,GRIPAP1
13005,51435,SCARA3
13006,7556,ZNF10
13007,57519,STARD9
13008,7565,ZNF17
13009,10168,ZNF197
13010,284391,ZNF844
13011,7773,ZNF230
13012,54462,CCSER2
13013,25759,SHC2
13014,399694,SHC4
13015,53358,SHC3
13016,57102,C12orf4
13017,9689,BZW1
13018,8456,FOXN1
13019,130540,ALS2CR12
13020,29937,NENF
13021,51231,VRK3
13022,81566,CSRNP2
13023,113622,ADPRHL1
13024,344148,NCKAP5
13025,158062,LCN6
13026,57119,EPPIN
13027,391253,SPINT4
13028,167,CRISP1
13029,653423,SPAG11A
13030,140880,CST11
13031,4515,MTCP1
13032,283897,C16orf54
13033,201158,TVP23C
13034,160728,SLC5A8
13035,140545,RNF32
13036,22983,MAST1
13037,84836,ABHD14B
13038,729852,UMAD1
13039,4744,NEFH
13040,100505385,IQCJ-SCHIP1
13041,5678,PSG9
13042,387101,NA
13043,401115,C4orf48
13044,8425,LTBP4
13045,4147,MATN2
13046,121340,SP7
13047,127253,TYW3
13048,79979,TRMT2B
13049,203859,ANO5
13050,1849,DUSP7
13051,29948,OSGIN1
13052,51759,C9orf78
13053,1121,CHM
13054,79874,RABEP2
13055,9610,RIN1
13056,27352,SGSM3
13057,414059,TBC1D3B
13058,2900,GRIK4
13059,1122,CHML
13060,90826,PRMT9
13061,30845,EHD3
13062,10226,PLIN3
13063,414060,TBC1D3C
13064,5875,RABGGTA
13065,729873,TBC1D3
13066,129049,SGSM1
13067,57679,ALS2
13068,259173,ALS2CL
13069,148423,C1orf52
13070,84218,TBC1D3F
13071,326624,RAB37
13072,3782,KCNN3
13073,100101467,ZSCAN30
13074,7727,ZNF174
13075,80311,KLHL15
13076,220001,VWCE
13077,8578,SCARF1
13078,163033,ZNF579
13079,7745,ZKSCAN8
13080,80317,ZKSCAN3
13081,653226,NA
13082,8689,KRT36
13083,55132,LARP1B
13084,3891,KRT85
13085,3888,KRT82
13086,135250,RAET1E
13087,22895,RPH3A
13088,220047,CCDC83
13089,23548,TTC33
13090,10307,APBB3
13091,57531,HACE1
13092,754,PTTG1IP
13093,10638,SPHAR
13094,91151,TIGD7
13095,220042,DDIAS
13096,113235,SLC46A1
13097,844,CASQ1
13098,23469,PHF3
13099,346653,FAM71F2
13100,3382,ICA1
13101,79102,RNF26
13102,92689,FAM114A1
13103,55973,BCAP29
13104,118813,ZFYVE27
13105,9760,TOX
13106,442117,GALNTL6
13107,140687,GCNT7
13108,64789,EXO5
13109,26290,GALNT8
13110,11227,GALNT5
13111,84752,B3GNT9
13112,50614,GALNT9
13113,8693,GALNT4
13114,374378,GALNT18
13115,63917,GALNT11
13116,57452,GALNT16
13117,79623,GALNT14
13118,2589,GALNT1
